Conference,Year,Title,DOI,AuthorNames-Deduped,Award,Accessible,Early,Resources
EuroVis,2000,A Framework for Interactive Hardware Accelerated Remote 3D-Visualization,10.1007/978-3-7091-6783-0_17,Klaus Engel;Ove Sommer;Thomas Ertl,,,,
EuroVis,2000,AlVis - An Aluminium-Foam Visualization and Investigation Tool,10.1007/978-3-7091-6783-0_23,Andreas König 0002;Helmut Doleisch;Andreas Kottar;Brigitte Kriszt;M. Eduard Gröller,,,,
EuroVis,2000,Appearance-Based Virtual-View Generation for Fly Through in a Real Dynamic Scene,10.1007/978-3-7091-6783-0_18,Shigeyuki Baba;Hideo Saito;Sundar Vedula;Kong Man Cheung;Takeo Kanade,,,,
EuroVis,2000,Case Study: Resource Steering in a Visualization System,10.1007/978-3-7091-6783-0_27,Ed H. Chi;John Riedl,,,,
EuroVis,2000,Contextual Visualization of Actor Status in Social Networks,10.1007/978-3-7091-6783-0_2,Ulrik Brandes;Dorothea Wagner,,,,
EuroVis,2000,DAG Drawing from an Information Visualization Perspective,10.1007/978-3-7091-6783-0_1,Guy Melançon;Iván Herman,,,,
EuroVis,2000,Design of Visualizations for Urban Modeling,10.1007/978-3-7091-6783-0_20,Denise Pinnel;Matthew Dockrey;A. J. Bernheim Brush;Alan Borning,,,,
EuroVis,2000,Direct Volume Rendering from Photographic Data,10.1007/978-3-7091-6783-0_14,David S. Ebert;Tim McClanahan;Penny Rheingans;Terry S. Yoo,,,,
EuroVis,2000,Drawing Relational Schemas,10.1007/978-3-7091-6783-0_6,Giuseppe Di Battista;Walter Didimo;Maurizio Patrignani;Maurizio Pizzonia,,,,
EuroVis,2000,Dynamic Overview Techniques for Image Retrieval,10.1007/978-3-7091-6783-0_5,Pearl Pu;Zoran Pecenovic,,,,
EuroVis,2000,Fast Visualization of Special Relativistic Effects on Geometry and Illumination,10.1007/978-3-7091-6783-0_22,Daniel Weiskopf,,,,
EuroVis,2000,Hardware Accelerated Wavelet Transformations,10.1007/978-3-7091-6783-0_10,Matthias Hopf;Thomas Ertl,,,,
EuroVis,2000,Hierarchical Data Representations Based on Planar Voronoi Diagrams,10.1007/978-3-7091-6783-0_7,Gregory L. Schussman;Martin Bertram 0001;Bernd Hamann;Kenneth I. Joy,,,,
EuroVis,2000,Hybrid Model for Vascular Tree Structures,10.1007/978-3-7091-6783-0_13,Anna Puig;Dani Tost;Isabel Navazo,,,,
EuroVis,2000,Improving Angular Resolution in Visualizations of Geographic Networks,10.1007/978-3-7091-6783-0_3,Ulrik Brandes;Galina Shubina;Roberto Tamassia,,,,
EuroVis,2000,Integrated Multiresolution Geometry and Texture Models for Terrain Visualization,10.1007/978-3-7091-6783-0_16,Konstantin Baumann;Jürgen Döllner;Klaus H. Hinrichs,,,,
EuroVis,2000,Multiresolution Techniques for Interactive Texture-based Rendering of Arbitrarily Oriented Cutting Planes,10.1007/978-3-7091-6783-0_11,Eric LaMar;Mark A. Duchaineau;Bernd Hamann;Kenneth I. Joy,,,,
EuroVis,2000,Progressive Volume Models for Rectilinear Data using Tetrahedral Coons Volumes,10.1007/978-3-7091-6783-0_9,Dave J. Holliday;Gregory M. Nielson,,,,
EuroVis,2000,Skeleton Graph Generation for Feature Shape Description,10.1007/978-3-7091-6783-0_8,Freek Reinders;Melvin E. D. Jacobson;Frits H. Post,,,,
EuroVis,2000,SMARTLINK: An Agent for Supporting Dataflow Application Construction,10.1007/978-3-7091-6783-0_19,Alexandru C. Telea;Jarke J. van Wijk,,,,
EuroVis,2000,Squarified Treemaps,10.1007/978-3-7091-6783-0_4,Mark Bruls;Kees Huizing;Jarke J. van Wijk,,,,
EuroVis,2000,Towards visual matching as a way of transferring pre-operative surgery planning,10.1007/978-3-7091-6783-0_25,Stijn De Buck;Johan Van Cleynenbreugel;Guy Marchal;Paul Suetens,,,,
EuroVis,2000,Variational Approach to Vector Field Decomposition,10.1007/978-3-7091-6783-0_15,Konrad Polthier;Eike Preuß,,,,
EuroVis,2000,Very Large Scale Visualization Methods for Astrophysical Data,10.1007/978-3-7091-6783-0_12,Andrew J. Hanson;Chi-Wing Fu;Eric A. Wernert,,,,
EuroVis,2000,ViSSh: A Data Visualisation Spreadsheet,10.1007/978-3-7091-6783-0_21,Fabian Nunez;Edwin H. Blake,,,,
EuroVis,2000,WWW-based Visualization of the Real Time Run of a Space Weather Forecasting Model,10.1007/978-3-7091-6783-0_24,Sergei Maurtis;Jeff McAllister;Brenton Watkins,,,,
CHI,2000,Enriching buyers' experiences: the SmartClient approach,10.1145/332040.332446,Pearl Pu;Boi Faltings,,,,
CHI,2000,HandSCAPE: a vectorizing tape measure for on-site measuring applications,10.1145/332040.332417,Jay Lee;Victor Su;Sandia Ren;Hiroshi Ishii 0001,,,,
CHI,2000,The cubic mouse: a new device for three-dimensional input,10.1145/332040.332491,Bernd Fröhlich 0001;John Plate,,,,
CHI,2000,"The scent of a site: a system for analyzing and predicting information scent, usage, and usability of a Web site",10.1145/332040.332423,Ed Huai-hsin Chi;Peter Pirolli;James E. Pitkow,,,,
Vis,1999,"""Whole field modelling"". Effective real-time and post-survey visualization of underwater pipelines",10.1109/VISUAL.1999.809926,Paul Chapman;Derek Wills;Peter Stevens;Graham R. Brookes,,,,
Vis,1999,A computer animation representing the molecular events of G protein-coupled receptor activation,10.1109/VISUAL.1999.809915,Zoya Maslak;Douglas J. Steel;Robert J. McDermott,,,,
Vis,1999,A distributed graphics system for large tiled displays,10.1109/VISUAL.1999.809890,Greg Humphreys;Pat Hanrahan,,,,
Vis,1999,A fast volume rendering algorithm for time-varying fields using a time-space partitioning (TSP) tree,10.1109/VISUAL.1999.809910,Han-Wei Shen;Ling-Jan Chiang;Kwan-Liu Ma,,,,
Vis,1999,A framework for assisted exploration with collaboration,10.1109/VISUAL.1999.809893,Eric A. Wernert;Andrew J. Hanson,,,,
Vis,1999,A multi-threaded streaming pipeline architecture for large structured data sets,10.1109/VISUAL.1999.809891,C. Charles Law;Ken Martin;William J. Schroeder;Joshua Temkin,,,,
Vis,1999,Accelerating 3D convolution using graphics hardware,10.1109/VISUAL.1999.809934,Matthias Hopf;Thomas Ertl,,,,
Vis,1999,An interactive framework for visualizing foreign currency exchange options,10.1109/VISUAL.1999.809929,Donna L. Gresh;Bernice E. Rogowitz;M. S. Tignor;E. J. Mayland,,,,
Vis,1999,Animating wrinkles on clothes,10.1109/VISUAL.1999.809885,Sunil Hadap;Endre Bangerter;Pascal Volino;Nadia Magnenat-Thalmann,,,,
Vis,1999,Anisotropic nonlinear diffusion in flow visualization,10.1109/VISUAL.1999.809904,Tobias Preußer;Martin Rumpf,,,,
Vis,1999,Automating transfer function design for comprehensible volume rendering based on 3D field topology analysis,10.1109/VISUAL.1999.809932,Issei Fujishiro;Taeko Azuma;Yuriko Takeshima,,,,
Vis,1999,Automation or interaction: what's best for big data?,10.1109/VISUAL.1999.809940,David N. Kenwright;David C. Banks;Steve Bryson;Robert Haimes;Robert van Liere;Samuel P. Uselton,,,,
Vis,1999,C1-interpolation for vector field topology visualization,10.1109/VISUAL.1999.809897,Gerik Scheuermann;Xavier Tricoche;Hans Hagen,,,,
Vis,1999,Collapsing Flow Topology Using Area Metrics,10.1109/VISUAL.1999.809907,Wim C. de Leeuw;Robert van Liere,,,,
Vis,1999,Construction of vector field hierarchies,10.1109/VISUAL.1999.809863,Bjørn Heckel;Gunther H. Weber;Bernd Hamann;Kenneth I. Joy,,,,
Vis,1999,Cracking the cracking problem with Coons patches,10.1109/VISUAL.1999.809899,Gregory M. Nielson;Dave J. Holliday;Tom Roxborough,,,,
Vis,1999,DELTA's Virtual Physics Laboratory: a comprehensive learning platform on physics and astronomy,10.1109/VISUAL.1999.809920,Sepideh Chakaveh;Udo Zlender;Detlef Skaley;Konstantinos Fostiropoulos;Dieter Breitschwerdt,,,,
Vis,1999,Design and implementation of an immersive geoscience toolkit,10.1109/VISUAL.1999.809922,Christophe Winkler;Fabien Bosquet;Xavier Cavin;Jean-Claude Paul,,,,
Vis,1999,Detecting null alleles with vasarely charts,10.1109/VISUAL.1999.809931,Carl Manaster;Elizabeth Nanthakumar;Phillip A. Morin,,,,
Vis,1999,Detecting vortical phenomena in vector data by medium-scale correlation,10.1109/VISUAL.1999.809917,Hans-Georg Pagendarm;Birgit Henne;Markus Rütten,,,,
Vis,1999,Digital design of a surgical simulator for interventional MR imaging,10.1109/VISUAL.1999.809913,Terry S. Yoo;Penny Rheingans,,,,
Vis,1999,Efficient compression of non-manifold polygonal meshes,10.1109/VISUAL.1999.809870,André Guéziec;Frank Bossen;Gabriel Taubin;Cláudio T. Silva,,,,
Vis,1999,Enabling Classification and Shading for 3D Texture Mapping based Volume Rendering using OpenGL and Extensions,10.1109/VISUAL.1999.809889,Michael Meißner;Ulrich Hoffmann;Wolfgang Straßer,,,,
Vis,1999,Exploring geo-scientific data in virtual environments,10.1109/VISUAL.1999.809884,Bernd Fröhlich 0001;Stephen Barrass;Björn Zehner;John Plate;Martin Göbel,,,,
Vis,1999,Feature Comparisons Of 3-D Vector Fields Using Earth Mover's Distance,10.1109/VISUAL.1999.809874,Rajesh Batra;Lambertus Hesselink,,,,
Vis,1999,Forward image mapping,10.1109/VISUAL.1999.809872,Baoquan Chen;Frank Dachille;Arie E. Kaufman,,,,
Vis,1999,Geo-spatial visualization for situational awareness,10.1109/VISUAL.1999.809925,Eliot Feibush;Nikhil Gagvani;Daniel Williams,,,,
Vis,1999,Hierarchical parallel coordinates for exploration of large datasets,10.1109/VISUAL.1999.809866,Ying-Huey Fua;Matthew O. Ward;Elke A. Rundensteiner,TT,,,
Vis,1999,High performance presence-accelerated ray casting,10.1109/VISUAL.1999.809911,Ming Wan;Arie E. Kaufman;Steve Bryson,,,,
Vis,1999,Hue-balls and lit-tensors for direct volume rendering of diffusion tensor fields,10.1109/VISUAL.1999.809886,Gordon L. Kindlmann;David M. Weinstein,BP,,,
Vis,1999,Image graphs-a novel approach to visual data exploration,10.1109/VISUAL.1999.809871,Kwan-Liu Ma,,,,
Vis,1999,Implant sprays: compression of progressive tetrahedral mesh connectivity,10.1109/VISUAL.1999.809901,Renato Pajarola;Jarek Rossignac;Andrzej Szymczak,,,,
Vis,1999,Interactive exploration of extra- and interacranial blood vessels,10.1109/VISUAL.1999.809912,Dirk Bartz;Wolfgang Straßer;Martin Skalej;Dorothea Welte,,,,
Vis,1999,Interactive exploration of volume line integral convolution based on 3D-texture mapping,10.1109/VISUAL.1999.809892,Christof Rezk-Salama;Peter Hastreiter;Christian Teitzel;Thomas Ertl,,,,
Vis,1999,Interactive lens visualization techniques,10.1109/VISUAL.1999.809882,Chris Shaw 0002;James A. Hall;David S. Ebert;D. Aaron Roberts,,,,
Vis,1999,Interactive visualization of fluid dynamics simulations in locally refined cartesian grids,10.1109/VISUAL.1999.809918,Martin Schulz 0005;Frank Reck;Wolf Bartelheimer;Thomas Ertl,,,,
Vis,1999,Isosurface extraction in time-varying fields using a Temporal Branch-on-Need Tree (T-BON),10.1109/VISUAL.1999.809879,Philip M. Sutton;Charles D. Hansen,,,,
Vis,1999,Isosurface extraction techniques for Web-based volume visualization,10.1109/VISUAL.1999.809878,Klaus Engel;Rüdiger Westermann;Thomas Ertl,,,,
Vis,1999,Large field visualization with demand-driven calculation,10.1109/VISUAL.1999.809864,Patrick J. Moran;Chris Henze,,,,
Vis,1999,LOD-sprite technique for accelerated terrain rendering,10.1109/VISUAL.1999.809900,Baoquan Chen;J. Edward Swan II;Eddy Kuo;Arie E. Kaufman,,,,
Vis,1999,Mixing translucent polygons with volumes,10.1109/VISUAL.1999.809887,Kevin Kreeger;Arie E. Kaufman,,,,
Vis,1999,Multi-projector displays using camera-based registration,10.1109/VISUAL.1999.809883,Ramesh Raskar;Michael S. Brown;Ruigang Yang;Wei-Chao Chen;Greg Welch;Herman Towles;W. Brent Seales;Henry Fuchs,,,,
Vis,1999,Multi-resolution multi-field ray tracing: a mathematical overview,10.1109/VISUAL.1999.809888,Charidimos E. Gasparakis,,,,
Vis,1999,Multiresolution Techniques for Interactive Texture-based Volume Visualization,10.1109/VISUAL.1999.809908,Eric LaMar;Bernd Hamann;Kenneth I. Joy,,,,
Vis,1999,New quadric metric for simplifying meshes with appearance attributes,10.1109/VISUAL.1999.809869,Hugues Hoppe,,,,
Vis,1999,Optimal triangular Haar bases for spherical data,10.1109/VISUAL.1999.809898,Georges-Pierre Bonneau,,,,
Vis,1999,PLIC: bridging the gap between streamlines and LIC,10.1109/VISUAL.1999.809906,Vivek Verma;David L. Kao;Alex T. Pang,,,,
Vis,1999,Progressive compression and transmission of arbitrary triangular meshes,10.1109/VISUAL.1999.809902,Chandrajit L. Bajaj;Valerio Pascucci;Guozhong Zhuang,,,,
Vis,1999,Progressive Compression of Arbitrary Triangular Meshes,10.1109/VIS.1999.10000,Daniel Cohen-Or;David Levin;Offir Remez,,,,
Vis,1999,Real-time visualization of scalably large collections of heterogeneous objects,10.1109/VISUAL.1999.809924,Douglass Davis;William Ribarsky;Tian-Yue Jiang;Nickolas Faust;Sean Ho,,,,
Vis,1999,Rendering on a budget: a framework for time-critical rendering,10.1109/VISUAL.1999.809875,James T. Klosowski;Cláudio T. Silva,,,,
Vis,1999,Simplified representation of vector fields,10.1109/VISUAL.1999.809865,Alexandru C. Telea;Jarke J. van Wijk,,,,
Vis,1999,Skip Strips: maintaining triangle strips for view-dependent rendering,10.1109/VISUAL.1999.809877,Jihad El-Sana;Elvir Azanli;Amitabh Varshney,,,,
Vis,1999,Spiraling Edge: fast surface reconstruction from partially organized sample points,10.1109/VISUAL.1999.809903,Patricia Crossno;Edward Angel,,,,
Vis,1999,Splatting without the blur,10.1109/VISUAL.1999.809909,Klaus Mueller 0001;Torsten Möller;Roger Crawfis,,,,
Vis,1999,Structured spatial domain image and data comparison metrics,10.1109/VISUAL.1999.809873,Nivedita Sahasrabudhe;John West 0001;Raghu Machiraju;Mark Janus,,,,
Vis,1999,Tensorlines: Advection-Diffusion based Propagation through Diffusion Tensor Fields,10.1109/VISUAL.1999.809894,David M. Weinstein;Gordon L. Kindlmann;Eric C. Lundberg,,,,
Vis,1999,Tetrahedral Mesh Compression with the Cut-Border Machine,10.1109/VISUAL.1999.809868,Stefan Gumhold;Stefan Guthe;Wolfgang Straßer,,,,
Vis,1999,"The ""Parallel Vectors"" operator-a vector field visualization primitive",10.1109/VISUAL.1999.809896,Ronald Peikert;Martin Roth,,,,
Vis,1999,Time-critical Multiresolution Scene Rendering,10.1109/VISUAL.1999.809876,Enrico Gobbetti;Eric Bouvier,,,,
Vis,1999,Visual debugging of visualization software: a case study for particle systems,10.1109/VISUAL.1999.809919,Patricia Crossno;Edward Angel,,,,
Vis,1999,Visualization needs more visual design!,10.1109/VISUAL.1999.809939,J. Edward Swan II;Theresa-Marie Rhyne;David H. Laidlaw;Tamara Munzner;Victoria Interrante,,,,
Vis,1999,"Visualization of conflicts and resolutions in a ""Free Flight"" scenario",10.1109/VISUAL.1999.809923,Ronald T. Azuma;Howard Neely;Michael J. Daily;Mario Correa,,,,
Vis,1999,Visualizing gridded datasets with large number of missing values,10.1109/VISUAL.1999.809916,Suzana Djurcilov;Alex T. Pang,,,,
Vis,1999,Visualizing large-scale telecommunication networks and services,10.1109/VISUAL.1999.809930,Eleftherios Koutsofios;Stephen C. North;Russell Truscott;Daniel A. Keim,,,,
Vis,1999,Visualizing Multivalued Data from 2D Incompressible Flows Using Concepts from Painting,10.1109/VISUAL.1999.809905,Robert M. Kirby;H. Marmanis;David H. Laidlaw,,,,
Vis,1999,Visualizing Planar Vector Fields with Normal Component Using Line Integral Convolution,10.1109/VISUAL.1999.809895,Gerik Scheuermann;Holger Burbach;Hans Hagen,,,,
Vis,1999,Visualizing Simulated Room Fires,10.1109/VISUAL.1999.809936,Jayesh Govindarajan;Matthew O. Ward;Jonathan Barnett,,,,
Vis,1999,Visualizing the evolution of a subject domain: a case study,10.1109/VISUAL.1999.809927,Chaomei Chen;Les Carr,,,,
Vis,1999,VizCraft: a multidimensional visualization tool for aircraft configuration design,10.1109/VISUAL.1999.809921,Amit Goel;Chuck Baker;Clifford A. Shaffer;Bernard Grossman;Raphael T. Haftka;William H. Mason;Layne T. Watson,,,,
Vis,1999,Volume rendering based interactive navigation within the human colon,10.1109/VISUAL.1999.809914,Ming Wan;Qingyu Tang;Arie E. Kaufman;Zhengrong Liang;Mark Wax,,,,
Vis,1999,Why the PC will be the most pervasive visualization platform in 2001,10.1109/VISUAL.1999.809938,Hanspeter Pfister;Michel Cox;Peter N. Glaskowsky;William E. Lorensen;Richard Greco,,,,
InfoVis,1999,3D interactive visualization for inter-cell dependencies of spreadsheets,10.1109/INFVIS.1999.801861,Hidekazu Shiozawa;Ken-ichi Okada;Yutaka Matsushita,,,,
InfoVis,1999,A framework for focus+context visualization,10.1109/INFVIS.1999.801857,Staffan Björk;Lars Erik Holmquist;Johan Redström,,,,
InfoVis,1999,A Java-based visual mining infrastructure and applications,10.1109/INFVIS.1999.801867,Ming C. Hao;Umeshwar Dayal;Meichun Hsu;Jim Baker;Bob Deletto,,,,
InfoVis,1999,Aggregate Towers: scale sensitive visualization and decluttering of geospatial data,10.1109/INFVIS.1999.801863,James K. Rayson,,,,
InfoVis,1999,Cluster and calendar based visualization of time series data,10.1109/INFVIS.1999.801851,Jarke J. van Wijk;Edward R. van Selow,TT,,,
InfoVis,1999,Constellation: a visualization tool for linguistic queries from MindNet,10.1109/INFVIS.1999.801869,Tamara Munzner;François Guimbretière;George G. Robertson,,,,
InfoVis,1999,Cushion treemaps: visualization of hierarchical information,10.1109/INFVIS.1999.801860,Jarke J. van Wijk;Huub van de Wetering,,,,
InfoVis,1999,Does animation help users build mental maps of spatial information?,10.1109/INFVIS.1999.801854,Benjamin B. Bederson;Angela Boltman,,,,
InfoVis,1999,Domain analysis: a technique to design a user-centered visualization framework,10.1109/INFVIS.1999.801856,Octavio Juarez Espinosa;Chris Hendrickson;James H. Garrett Jr.,,,,
InfoVis,1999,Dynamic hierarchy specification and visualization,10.1109/INFVIS.1999.801859,Richard M. Wilson 0002;R. Daniel Bergeron,,,,
InfoVis,1999,Efficient multi-object dynamic query histograms,10.1109/INFVIS.1999.801862,Mark Derthick;James Harrison;Andrew Moore;Steven F. Roth,,,,
InfoVis,1999,Evaluating a visualisation of image similarity as a tool for image browsing,10.1109/INFVIS.1999.801855,Kerry Rodden;Wojciech Basalaj;David Sinclair;Kenneth R. Wood,,,,
InfoVis,1999,Navigating hierarchies with structure-based brushes,10.1109/INFVIS.1999.801858,Ying-Huey Fua;Matthew O. Ward;Elke A. Rundensteiner,,,,
InfoVis,1999,Sensemaking of evolving Web sites using visualization spreadsheets,10.1109/INFVIS.1999.801853,Ed H. Chi;Stuart K. Card,,,,
InfoVis,1999,The automated multidimensional detective,10.1109/INFVIS.1999.801865,Alfred Inselberg;Tova Avidan,,,,
InfoVis,1999,"The sunflower visual metaphor, a new paradigm for dimensional compression",10.1109/INFVIS.1999.801868,Stuart J. Rose,,,,
InfoVis,1999,VisageWeb: visualizing WWW data in Visage,10.1109/INFVIS.1999.801864,Michael Higgins;Peter Lucas 0002;Jeffrey Senn,,,,
InfoVis,1999,Visualizing application behavior on superscalar processors,10.1109/INFVIS.1999.801852,Chris Stolte;Robert P. Bosch Jr.;Pat Hanrahan;Mendel Rosenblum,,,,
